timestamp,cpu_percent,rss_MB,stack_latency_ms,rf_prob,svm_prob,gbm_prob,final_score,decision
1768081064.8501148,0.0,266.9296875,11.031000001821667,0.04,0.16792966270288137,0.27707077314457496,0.0003944364320555384,Normal
1768081069.916838,0.0,266.94140625,8.842199997161515,0.12,0.4052957757481919,0.5080287559071223,0.0008944455481127,Normal
1768081074.9843175,0.0,266.9296875,11.718800000380725,0.08,0.38162131645744035,0.47968166066531104,0.0004608353550179891,Normal
1768081080.0429049,0.0,266.9296875,9.23269999839249,0.29,0.3144273576947626,0.4437831163959761,0.024830741072489313,Normal
1768081085.1336033,0.0,266.93359375,34.68649999922491,0.1,0.43350151473105386,0.5324693732652116,0.0005750287482908445,Normal
1768081090.2071273,0.0,266.9296875,8.763800000451738,0.13,0.3597752880026803,0.47968166066531104,0.0011868444196131416,Normal
1768081095.2822862,0.0,266.9296875,11.57249999960186,0.31,0.2636578492423415,0.4082529252985025,0.0397462336782421,Normal
1768081100.3515246,0.0,266.9296875,12.176799998997012,0.68,0.6023442923978127,0.675249519950852,0.9434710349931669,Theft
1768081105.4185925,0.0,266.9296875,11.307299999316456,0.08,0.3747722121889468,0.47968166066531104,0.0004642882729426081,Normal
1768081110.498924,0.0,266.93359375,12.685900001088157,0.11,0.1831176792094641,0.30769774705954883,0.001338333117135395,Normal
1768081115.6215894,0.0,266.9375,9.635400001570815,0.08,0.3740978416389085,0.47968166066531104,0.0004646296464492872,Normal
1768081120.6966085,0.0,266.9375,11.796900002082111,0.23,0.5110783085810979,0.5651876141031565,0.005475481679835405,Normal
1768081125.7807462,0.0,266.9375,24.773699999059318,0.12,0.4148694493230241,0.5324693732652116,0.0008486356201350272,Normal
1768081130.8501232,0.0,266.9375,11.49739999891608,0.33,0.2740244217925598,0.4082529252985025,0.055892019922063586,Normal
1768081135.9413223,0.0,266.9375,26.664299999538343,0.09,0.3910011296192781,0.47968166066531104,0.0005485667406972827,Normal
1768081141.010244,0.0,266.94921875,12.529600000561913,0.49,0.5632184088820317,0.6301030997592634,0.3608451509609603,Normal
1768081146.1696765,0.0,266.94921875,11.65690000198083,0.17,0.49036857030361,0.5651876141031565,0.00185705528373398,Normal
1768081151.2345502,0.0,266.953125,10.45920000251499,0.1,0.436975692329139,0.5262449348952772,0.000579039229693407,Normal
1768081156.2938135,0.0,266.94921875,9.874700001091696,0.29,0.33609805812122123,0.4645986726442801,0.02342877177226501,Normal
1768081161.3621056,0.0,266.94921875,11.263300002610777,0.24,0.7060647977352975,0.6566787301818847,0.004550696109501726,Normal
1768081166.42806,0.0,266.94921875,12.405699999362696,0.13,0.2025014660501076,0.32867266402785195,0.0018271674600455249,Normal
1768081171.4937844,0.0,266.94921875,8.927200000471203,0.05,0.15370200895942288,0.2675464962566032,0.0004897512327817936,Normal
1768081176.5566623,0.0,266.94921875,12.410200000886107,0.21,0.49414385980549547,0.5651876141031565,0.0038620544512161575,Normal
1768081181.6215467,0.0,266.953125,11.426299999584444,0.23,0.5,0.5651876141031565,0.0055416566518515465,Normal
1768081186.6877458,0.0,266.953125,11.064800000895048,0.17,0.20688666273888165,0.33603321196185143,0.0037497482715361683,Normal
1768081191.7593713,0.0,266.953125,11.219699998036958,0.46,0.5545894850035775,0.5909766685363127,0.259510666843063,Normal
1768081196.8242922,0.0,266.953125,11.432699997385498,0.08,0.373962217421231,0.47968166066531104,0.00046469833115849753,Normal
1768081201.891941,0.0,266.95703125,11.718099998688558,0.16,0.483813220491305,0.5651876141031565,0.0015555953580539059,Normal
1768081207.0733294,0.0,266.953125,9.257199999410659,0.31,0.32983302405610865,0.4645986726442801,0.03376167633192924,Normal
1768081212.1422741,0.0,266.953125,11.303399998723762,0.12,0.4573566836112317,0.5336607716298662,0.0008085849594236139,Normal
1768081217.2129347,0.0,266.953125,9.091400002944283,0.09,0.1785641492340959,0.27745043603998987,0.000979986848214082,Normal
1768081222.2846098,0.0,266.953125,11.411199997382937,0.11,0.36053279687304757,0.47968166066531104,0.0008201007211663932,Normal
1768081227.3554947,0.0,266.95703125,20.251899997674627,0.26,0.3415051217935865,0.47968166066531104,0.013180344825148415,Normal
1768081232.453524,0.0,266.953125,37.97669999767095,0.66,0.591816561462526,0.675249519950852,0.9210809046551428,Theft
1768081237.5193186,0.0,266.953125,10.139599999092752,0.13,0.44402245102004045,0.5262449348952772,0.000999261802107021,Normal
1768081242.5922914,7.2,266.953125,11.201400000572903,0.29,0.3131291341263061,0.4437831163959761,0.024865041297821487,Normal
1768081247.6490343,0.0,266.953125,8.53609999830951,0.1,0.42658611260656276,0.5324693732652116,0.000579378649480855,Normal
1768081252.705218,0.0,266.953125,11.35009999779868,0.14,0.22963526020953035,0.3329069264403458,0.0021173502734676435,Normal
1768081257.7844005,0.0,266.953125,27.71070000017062,0.38,0.5320464781473855,0.5929478665140626,0.07557798625735554,Normal
1768081262.8476837,0.0,266.95703125,10.962100001052022,0.13,0.46460270837788054,0.5336607716298662,0.0009646950917107853,Normal
1768081267.9695833,0.0,266.96484375,11.239999999816064,0.28,0.518281062737829,0.5651876141031565,0.013560776254692587,Normal
1768081273.0480921,0.0,267.109375,10.915099999692757,0.07,0.15404392659737465,0.2675464962566032,0.0007080209076476664,Normal
1768081278.1107469,0.0,267.11328125,12.153600000601728,0.31,0.329842300879702,0.4645986726442801,0.03376134634923725,Normal
1768081283.172526,0.0,267.11328125,11.41989999814541,0.08,0.15748511798989376,0.28827921493989733,0.0008184504941814679,Normal
1768081288.2597852,0.0,267.11328125,10.79599999866332,0.09,0.3885376173356519,0.47968166066531104,0.0005500414769078586,Normal
1768081293.3354151,7.1,267.1171875,11.50680000137072,0.29,0.3234886737574354,0.4437831163959761,0.024592613928289528,Normal
1768081298.4101543,0.0,267.11328125,12.146599998231977,0.15,0.20433038721652763,0.32867266402785195,0.0026356495597016083,Normal
1768081303.4951954,7.1,267.1171875,11.505599999509286,0.26,0.28239465648187173,0.4082529252985025,0.015859011166498106,Normal
1768081308.564521,0.0,267.11328125,11.800999996921746,0.68,0.6020896277811477,0.675249519950852,0.9434858431287744,Theft
1768081313.6402295,0.0,267.12109375,11.65939999918919,0.29,0.31179013287955565,0.4437831163959761,0.024900467275817524,Normal
1768081318.7132795,0.0,267.12109375,9.027500000229338,0.14,0.22136300978380047,0.33603321196185143,0.0021250223190763425,Normal
1768081323.7844968,0.0,267.12109375,11.483900001621805,0.11,0.41453165506708894,0.5324693732652116,0.0007059591584750987,Normal
1768081328.8489058,0.0,267.125,11.418199999752687,0.12,0.20929662985881411,0.33603321196185143,0.001489452977235063,Normal
1768081333.931951,0.0,267.125,27.493200002936646,0.06,0.15366885395808388,0.2675464962566032,0.0005889952194367542,Normal
1768081339.0088167,0.0,267.125,11.617300002399134,0.05,0.15463292226764005,0.2675464962566032,0.0004892545975859373,Normal
1768081344.078155,0.0,267.08203125,12.152499999501742,0.08,0.3656549635061188,0.47968166066531104,0.0004689248129522254,Normal
1768081349.147246,0.0,267.0859375,11.25790000151028,0.24,0.29164443661802725,0.4082529252985025,0.01090806852271577,Normal
1768081354.221212,0.0,267.08984375,11.51430000027176,0.06,0.16484426036458444,0.27707077314457496,0.0005723848362045307,Normal
1768081359.3080785,0.0,267.09375,23.692499999015126,0.1,0.42844118735704667,0.5324693732652116,0.0005782085596610522,Normal
1768081364.3726304,0.0,267.09765625,9.046099999977741,0.05,0.16988662977869776,0.27707077314457496,0.00047334703542577196,Normal
1768081369.4376838,0.0,267.09765625,10.497300001588883,0.06,0.17622762854505367,0.2883345469488395,0.0005544504796033644,Normal
1768081374.49615,0.0,267.09765625,8.675699999002973,0.3,0.5189270292775402,0.5651876141031565,0.019484536352978005,Normal
1768081379.5658333,0.0,267.09765625,11.400200000935001,0.11,0.3985727123239882,0.50232048363145,0.0007566802057499603,Normal
1768081384.6305199,0.0,267.1015625,11.118799997348106,0.26,0.3397962996682558,0.47968166066531104,0.013204602047534812,Normal
1768081389.7025962,0.0,267.10546875,12.153700001363177,0.1,0.3943138545046301,0.47968166066531104,0.0006573204037635377,Normal
1768081394.767918,0.0,267.1015625,11.232000000745757,0.1,0.3536086453825786,0.47968166066531104,0.0006871321866151614,Normal
1768081399.828832,0.0,267.10546875,10.713100000430131,0.04,0.15459732204352122,0.2675464962566032,0.000406840263167411,Normal
1768081404.8960304,0.0,267.1015625,11.817099999461789,0.3,0.25736989277976446,0.3779423214046217,0.03522638169256062,Normal
1768081409.966694,7.1,267.10546875,12.277400001039496,0.12,0.4773662665450933,0.5280506263563908,0.0007988389333057011,Normal
1768081415.036694,0.0,267.10546875,10.840499999176245,0.54,0.5685089246082964,0.6301030997592634,0.5855141669266808,Theft
1768081420.1174607,0.0,267.1015625,26.98919999966165,0.18,0.19808430111238376,0.3224717847540679,0.004656967015420609,Normal
1768081425.1797023,0.0,267.1015625,8.678099999087863,0.15,0.24155758731649285,0.3329069264403458,0.0025126870557708107,Normal
1768081430.2473426,0.0,267.10546875,11.387899998226203,0.03,0.17271926295747292,0.27707077314457496,0.00032626827362644805,Normal
1768081435.3105319,0.0,267.109375,9.460500001296168,0.11,0.3968108068001516,0.47968166066531104,0.0007883179097794516,Normal
1768081440.3839087,0.0,267.10546875,11.71260000046459,0.05,0.15147284720988177,0.2138450728023552,0.0005385928949740509,Normal
1768081445.4438138,0.0,267.109375,10.711599999922328,0.01,0.15143968165677213,0.1665166370509169,0.00027938833395611476,Normal
1768081450.5086288,7.1,267.10546875,10.95060000079684,0.38,0.534353738552697,0.5929478665140626,0.07540240257691636,Normal
1768081455.5835617,0.0,267.109375,11.136199998873053,0.46,0.5577389795884907,0.5909766685363127,0.25885127802391644,Normal
1768081460.6528738,0.0,267.1171875,11.340799999743467,0.18,0.24671669837837387,0.3705360481726468,0.004067286992911935,Normal
1768081465.7418122,7.1,267.1171875,30.20029999970575,0.26,0.3013919571955423,0.4082529252985025,0.01553892873594444,Normal
1768081470.810541,0.0,267.11328125,11.493300000438467,0.1,0.3888059867842925,0.47968166066531104,0.0006612773830011279,Normal
1768081475.8746972,0.0,267.11328125,11.997099998552585,0.24,0.2533459884468631,0.3779423214046217,0.011971149308674415,Normal
1768081480.9458456,7.1,267.1171875,11.246800000662915,0.22,0.18771708866875064,0.3224717847540679,0.00980427514522672,Normal
1768081486.0164704,0.0,267.1171875,11.617399999522604,0.12,0.23407579168643738,0.3329069264403458,0.0014576376821445435,Normal
1768081491.0899863,0.0,267.125,11.000000002240995,0.1,0.3947389856129097,0.47968166066531104,0.0006570159652737067,Normal
1768081496.1847994,0.0,267.125,11.592900002142414,0.09,0.1782662973141355,0.27745043603998987,0.0009803048656108965,Normal
1768081501.2473292,0.0,267.12890625,12.411200001224643,0.26,0.697629159109003,0.6661343301648011,0.006523058839834346,Normal
1768081506.317579,0.0,267.125,12.034899998980109,0.08,0.36538873547191886,0.47968166066531104,0.00046906089534265514,Normal
1768081511.3913934,0.0,267.1328125,12.117500002204906,0.03,0.17173325169468875,0.27707077314457496,0.0003266191337281752,Normal
1768081516.4690223,7.2,267.12890625,12.023399998724926,0.13,0.23539542257229062,0.3329069264403458,0.0017500929275930095,Normal
1768081521.5370824,0.0,267.1328125,11.135199998534517,0.13,0.21899549895326298,0.33603321196185143,0.0017720443261671408,Normal
1768081526.606908,0.0,267.140625,11.809299998276401,0.09,0.42018939889772405,0.5324693732652116,0.0004851421093487982,Normal
1768081531.683476,0.0,267.13671875,10.864199997740798,0.19,0.49260710193697677,0.5651876141031565,0.002677533654957721,Normal
1768081536.7542093,0.0,267.13671875,11.183999999047955,0.11,0.4146077981604965,0.5324693732652116,0.0007059005890396509,Normal
1768081541.8281093,7.0,267.140625,9.884700000839075,0.32,0.2697534273211138,0.4082529252985025,0.047122063558919104,Normal
1768081546.896716,0.0,267.13671875,11.608800003159558,0.28,0.34345380932943353,0.47968166066531104,0.018914733931058973,Normal
1768081551.9594235,0.0,267.13671875,10.691100000258302,0.05,0.15276937866194615,0.2624386485353177,0.0004945879807026571,Normal
1768081557.0279405,0.0,267.140625,11.570400001801318,0.17,0.24381041000493128,0.3705360481726468,0.0033947719998694012,Normal
1768081562.2295856,7.0,267.14453125,28.92059999794583,0.1,0.39385950556100174,0.47968166066531104,0.0006576459211307836,Normal
1768081567.2999551,0.0,267.15234375,11.461400001280708,0.08,0.1818652833350886,0.30769774705954883,0.000770749220482873,Normal
1768081572.3855689,0.0,266.48828125,9.419400001206668,0.32,0.32091282867067694,0.4437831163959761,0.04213413839596176,Normal
1768081577.4467428,7.2,266.484375,10.231600001134211,0.17,0.24337364041386178,0.36192560928867873,0.0034470566320888747,Normal
1768081582.512978,0.0,266.484375,9.024999999382999,0.1,0.18450477725259998,0.3224717847540679,0.0010833805112008146,Normal
1768081587.5853822,7.0,266.484375,11.531600001035258,0.2,0.24884248369962136,0.3705360481726468,0.00585926748432241,Normal
1768081592.650846,6.9,266.484375,10.770799999590963,0.04,0.16872139808791534,0.27707077314457496,0.00039409619305940074,Normal
1768081597.7265978,0.0,266.48828125,23.01150000130292,0.11,0.23255201992209892,0.3329069264403458,0.0012142646647566632,Normal
1768081602.8129482,0.0,266.484375,29.520699998101918,0.24,0.5,0.5651876141031565,0.0066575687717481125,Normal
1768081607.8853574,6.8,266.484375,11.091699998360127,0.26,0.2969026831124941,0.4082529252985025,0.015613989273655359,Normal
1768081612.9462206,0.0,266.484375,9.628399999201065,0.03,0.1747687797040748,0.2883345469488395,0.00031927493190138926,Normal
1768081618.013424,0.0,266.48828125,9.430099999008235,0.04,0.16801021320925918,0.27707077314457496,0.00039440180300738764,Normal
1768081623.0917156,0.0,266.484375,11.467500000435393,0.02,0.15184861845166858,0.25608470167883124,0.00028776696289883457,Normal
1768081628.1613307,0.0,266.484375,9.239600000000792,0.68,0.6022133629896117,0.675249519950852,0.9434786486792188,Theft
1768081633.23338,0.0,266.48828125,11.627299998508533,0.31,0.2619943556013659,0.4082529252985025,0.039815520620486704,Normal
1768081638.2950952,0.0,266.48828125,9.182500001770677,0.2,0.18897306395448918,0.3224717847540679,0.006789125324683517,Normal
1768081643.3593595,0.0,266.48828125,8.729999997740379,0.23,0.5095926635210863,0.5651876141031565,0.005484310171215094,Normal
1768081648.430673,0.0,266.48828125,9.952300002623815,0.31,0.27736055544219307,0.4082529252985025,0.03917987753108943,Normal
1768081653.5268,6.9,266.4921875,28.919500000483822,0.11,0.4243800533845612,0.5324693732652116,0.0006984239093559255,Normal
1768081658.5963235,6.9,266.48828125,9.988800000428455,0.07,0.1540565769952883,0.2675464962566032,0.0007080111481979779,Normal
1768081663.6625097,7.0,266.48828125,10.816000001796056,0.25,0.29905836840969413,0.4082529252985025,0.01298635025375364,Normal
1768081668.7245393,0.0,266.48828125,10.941900000034366,0.15,0.24054233228108057,0.3329069264403458,0.002515463224054633,Normal
1768081673.7881064,0.0,266.49609375,9.083599998120917,0.11,0.41418301290442794,0.5324693732652116,0.0007062273968245618,Normal
1768081678.8595126,7.0,266.49609375,11.273200001596706,0.23,0.5129373755509778,0.5651876141031565,0.005464454023712884,Normal
1768081683.9356818,0.0,266.49609375,20.48790000117151,0.19,0.4925666790509476,0.5651876141031565,0.002677651359447256,Normal
1768081688.9956107,7.0,266.5,9.933100001944695,0.29,0.3073097370433117,0.4437831163959761,0.025019363157205727,Normal
1768081694.0569005,0.0,266.5,11.473599999590078,0.31,0.277913264660681,0.4082529252985025,0.039157196284928406,Normal
1768081699.1340077,0.0,266.50390625,19.328700000187382,0.17,0.24378543123022914,0.3705360481726468,0.003394864150100354,Normal
1768081704.2193487,6.7,266.50390625,28.882000002340646,0.03,0.17274097094092727,0.27707077314457496,0.00032626055334521593,Normal
1768081709.2881463,0.0,266.51171875,12.98300000053132,0.11,0.18312689356819495,0.30769774705954883,0.0013383196885212443,Normal
1768081714.3529632,6.8,266.51171875,11.459199999080738,0.25,0.3033952930626167,0.4082529252985025,0.012925874968358753,Normal
1768081719.4146216,0.0,266.52734375,10.944800000288524,0.3,0.32859324040859994,0.4437831163959761,0.02927266590931118,Normal
1768081724.486353,0.0,266.52734375,11.040599998523248,0.15,0.20865439991913276,0.33603321196185143,0.002590256931068589,Normal
1768081729.554423,0.0,266.52734375,11.488600001030136,0.12,0.4014561054654741,0.50232048363145,0.000907079210368154,Normal
1768081734.6311345,0.0,266.52734375,16.115700000227662,0.39,0.5327766908024024,0.5929478665140626,0.08946244444250195,Normal
1768081739.6943626,0.0,266.52734375,11.192700003448408,0.29,0.307060253017875,0.4437831163959761,0.025025999926972534,Normal
1768081744.7579987,0.0,266.52734375,11.002399998687906,0.09,0.3643632148789589,0.47968166066531104,0.0005647249243662354,Normal
1768081749.8352878,0.0,266.52734375,11.476100000436418,0.11,0.3961135093251194,0.47968166066531104,0.0007889170486459466,Normal
1768081754.899909,0.0,266.515625,10.18130000011297,0.07,0.15333361089691788,0.2675464962566032,0.0007085691132983297,Normal
1768081759.9720337,0.0,266.515625,11.753099999623373,0.05,0.16288340558287479,0.28574930419435396,0.0004698862954992558,Normal
1768081765.0392187,0.0,266.515625,11.630099998001242,0.26,0.2836110504094855,0.4082529252985025,0.01583832335903519,Normal
1768081770.117906,0.0,266.515625,26.44220000001951,0.32,0.32043094856980847,0.4437831163959761,0.04215534972796041,Normal
1768081775.1926563,0.0,266.515625,15.737300000182586,0.16,0.4838147278793623,0.5651876141031565,0.0015555928051710266,Normal
1768081780.2638507,0.0,266.515625,11.149100002512569,0.12,0.18351401302335857,0.30769774705954883,0.0016085060066464315,Normal
1768081785.3362997,0.0,266.515625,11.10770000013872,0.3,0.26071710816170235,0.4082529252985025,0.03337319172237864,Normal
1768081790.399185,0.0,266.51953125,11.182499998540152,0.08,0.36542546793739294,0.47968166066531104,0.0004690421172053599,Normal
1768081795.456583,0.0,266.515625,9.418699999514502,0.06,0.16664556788343315,0.27707077314457496,0.000571262334456079,Normal
1768081800.5217655,0.0,266.515625,11.351099998137215,0.16,0.2247035871726473,0.3329069264403458,0.003076364969542991,Normal
1768081805.5878735,0.0,266.51953125,11.176399999385467,0.38,0.5351889453574984,0.5929478665140626,0.0753389353261064,Normal
1768081810.6784158,0.0,266.51953125,29.275299999426352,0.31,0.2671008282552967,0.4082529252985025,0.03960319557266661,Normal
1768081815.7453945,0.0,266.515625,10.901300000114134,0.11,0.3526905513795017,0.47968166066531104,0.0008271377948094354,Normal
