cpu_percent,memory_mb,latency_ms,final_score,severity,recommended_action
0.0,266.52734375,16.115700000227662,0.0894624444425019,LOW,Log incident only
0.0,266.52734375,11.192700003448408,0.0250259999269725,LOW,Log incident only
0.0,266.52734375,11.002399998687906,0.0005647249243662,LOW,Log incident only
0.0,266.52734375,11.476100000436418,0.0007889170486459,LOW,Log incident only
0.0,266.515625,10.18130000011297,0.0007085691132983,LOW,Log incident only
0.0,266.515625,11.753099999623371,0.0004698862954992,LOW,Log incident only
0.0,266.515625,11.630099998001242,0.0158383233590351,LOW,Log incident only
0.0,266.515625,26.44220000001951,0.0421553497279604,LOW,Log incident only
0.0,266.515625,15.737300000182586,0.001555592805171,LOW,Log incident only
0.0,266.515625,11.149100002512569,0.0016085060066464,LOW,Log incident only
0.0,266.515625,11.10770000013872,0.0333731917223786,LOW,Log incident only
0.0,266.51953125,11.182499998540152,0.0004690421172053,LOW,Log incident only
0.0,266.515625,9.418699999514502,0.000571262334456,LOW,Log incident only
0.0,266.515625,11.351099998137215,0.0030763649695429,LOW,Log incident only
0.0,266.51953125,11.176399999385469,0.0753389353261064,LOW,Log incident only
0.0,266.51953125,29.275299999426352,0.0396031955726666,LOW,Log incident only
0.0,266.515625,10.901300000114134,0.0008271377948094,LOW,Log incident only
0.0,266.51953125,11.861799997859634,0.0008245677154039,LOW,Log incident only
0.0,266.515625,11.126299999887124,0.0155382499901314,LOW,Log incident only
0.0,266.515625,24.848600001860177,0.6741458151543527,CRITICAL,Immediate alert and escalate
0.0,266.515625,28.349799998977687,0.0249858871528415,LOW,Log incident only
0.0,266.515625,9.68509999802336,0.0004042374409355,LOW,Log incident only
0.0,266.515625,11.711000002833316,0.0005888662812387,LOW,Log incident only
0.0,266.515625,11.95490000100108,0.0158073010946687,LOW,Log incident only
7.0,266.515625,11.318799999571638,0.0003909496222067,LOW,Log incident only
0.0,266.515625,16.09719999760273,0.0334114364671828,LOW,Log incident only
0.0,266.51953125,11.457200002041644,0.0090993063648557,LOW,Log incident only
0.0,266.51953125,12.599599998793565,0.0003268452871387,LOW,Log incident only
7.0,266.51953125,12.300099999265512,0.0004731295920898,LOW,Log incident only
0.0,266.5234375,11.740699999791104,0.0030173265875793,LOW,Log incident only
6.8,266.51953125,11.200200002349447,0.0008250991023873,LOW,Log incident only
0.0,266.5234375,9.527499998512212,0.0003941998324925,LOW,Log incident only
7.1,266.5234375,26.10179999828688,0.0004479568515895,LOW,Log incident only
0.0,266.5234375,11.38080000237096,0.0003356873064093,LOW,Log incident only
7.1,266.52734375,11.861499999213263,0.0470474103912781,LOW,Log incident only
0.0,266.52734375,12.868099998740943,0.0246702170082621,LOW,Log incident only
0.0,266.5234375,11.496400002215523,0.0002657164706986,LOW,Log incident only
0.0,266.5234375,10.687800000596326,0.3602788596848388,LOW,Log incident only
0.0,266.5234375,11.508100000355626,0.0637273402369085,LOW,Log incident only
0.0,266.52734375,12.236499998834915,0.0014397635520866,LOW,Log incident only
0.0,266.52734375,11.396599998988677,0.0030842207407706,LOW,Log incident only
0.0,266.53125,9.73349999912898,0.0063023547450993,LOW,Log incident only
0.0,266.53125,11.331800000334624,0.0056245932492985,LOW,Log incident only
0.0,266.53515625,11.817000002338318,0.0006609813954993,LOW,Log incident only
6.9,266.53125,10.160200003156206,0.0129464448554335,LOW,Log incident only
0.0,266.390625,11.173300001246387,0.0352577567470216,LOW,Log incident only
7.0,266.40234375,10.390200000983896,0.0005846892349346,LOW,Log incident only
7.0,266.41015625,10.227999999187888,0.0003946047473212,LOW,Log incident only
0.0,266.4140625,9.94670000000042,0.0016089630693324,LOW,Log incident only
0.0,266.41796875,11.713299998518778,0.0005889977537886,LOW,Log incident only
0.0,266.41796875,12.110799998481523,0.0166355674158265,LOW,Log incident only
0.0,266.41796875,10.399699996924028,0.0129986172651488,LOW,Log incident only
6.8,266.41796875,10.966199999529636,0.0021906980959071,LOW,Log incident only
0.0,266.421875,10.724500003561843,0.0007701790959485,LOW,Log incident only
0.0,266.41796875,11.00100000257953,0.2608800276872611,LOW,Log incident only
0.0,266.41796875,11.370199998054886,0.0004855023623111,LOW,Log incident only
6.9,266.41796875,10.199700001976453,0.7362087744655809,CRITICAL,Immediate alert and escalate
0.0,266.42578125,11.549899998499312,0.0391982011724981,LOW,Log incident only
0.0,266.4375,9.634999998525018,0.0189122178744158,LOW,Log incident only
0.0,266.43359375,11.36390000101528,0.0006804737534047,LOW,Log incident only
0.0,266.43359375,9.768600000825243,0.0017598763298942,LOW,Log incident only
0.0,266.43359375,11.516299997310853,0.0277676704788677,LOW,Log incident only
0.0,266.4375,9.60540000232868,0.0025482173940867,LOW,Log incident only
0.0,266.43359375,27.20700000281795,0.0003199838658039,LOW,Log incident only
0.0,266.43359375,10.936999999103136,0.0129070750939999,LOW,Log incident only
0.0,266.43359375,8.905700000468642,0.0750750446221761,LOW,Log incident only
0.0,266.43359375,10.906499999691732,0.0004949330966025,LOW,Log incident only
0.0,266.43359375,11.285000000498258,0.0468614822671931,LOW,Log incident only
0.0,266.43359375,11.41490000009071,0.0333922524840547,LOW,Log incident only
0.0,266.43359375,9.043799997016322,0.0008142776965394,LOW,Log incident only
0.0,266.43359375,11.08359999852837,0.0558751881112977,LOW,Log incident only
0.0,266.4375,12.22359999883338,0.0391714332277084,LOW,Log incident only
0.0,266.4375,10.828499998751797,0.0353347827217924,LOW,Log incident only
0.0,266.4375,11.443399998825043,0.0468536736578099,LOW,Log incident only
0.0,266.4375,12.91779999883147,0.2586993087856217,LOW,Log incident only
0.0,266.4375,11.484200000268174,0.0403146412296514,LOW,Log incident only
0.0,266.4375,28.85289999903761,0.0032164199469699,LOW,Log incident only
6.9,266.44140625,26.37920000051963,0.0003944722234607,LOW,Log incident only
0.0,266.4375,21.294599999237107,0.0208151245308852,LOW,Log incident only
0.0,266.4375,10.92179999977816,0.0004843844673005,LOW,Log incident only
0.0,266.44140625,10.873800001718337,0.0003941461766317,LOW,Log incident only
0.0,266.4375,29.03359999982058,0.012945789990105,LOW,Log incident only
0.0,266.44140625,12.67820000066422,0.0002877501564746,LOW,Log incident only
0.0,266.4375,9.899799999402603,0.0002210394717939,LOW,Log incident only
0.0,266.4375,10.35079999928712,0.0017702372789967,LOW,Log incident only
0.0,266.44140625,11.168900000484427,0.0020937192663524,LOW,Log incident only
0.0,266.4375,11.69600000139326,0.0570696649432082,LOW,Log incident only
7.1,266.44140625,12.060200002451891,0.0004695985239948,LOW,Log incident only
7.0,266.4453125,11.497199997393182,0.0006656218330195,LOW,Log incident only
7.0,266.44140625,11.017799999535782,0.0094287614549737,LOW,Log incident only
0.0,266.44140625,11.093799999798648,0.0025132062385674,LOW,Log incident only
7.0,266.44140625,11.878300003445474,0.0007562815391054,LOW,Log incident only
0.0,266.44140625,11.953199998970376,0.0353539989886765,LOW,Log incident only
7.1,266.44140625,11.526999998750398,0.0158559601278737,LOW,Log incident only
7.0,266.44140625,12.098800001695054,0.0009853138695121,LOW,Log incident only
0.0,266.44140625,11.33520000075805,0.0005397383709392,LOW,Log incident only
7.0,266.4453125,11.512699999002509,0.004711759722344,LOW,Log incident only
7.2,266.4453125,9.342599998490186,0.0091167564022587,LOW,Log incident only
0.0,266.44140625,12.455199997930322,0.0067838994315416,LOW,Log incident only
7.0,266.44140625,11.515999998664483,0.0003942680483679,LOW,Log incident only
7.0,266.44140625,11.326800002279924,0.0009888349823349,LOW,Log incident only
0.0,266.44140625,14.048900000489084,0.0012142771117628,LOW,Log incident only
7.0,266.44140625,10.5199999998149,0.000538592079315,LOW,Log incident only
0.0,266.44140625,11.768799999117618,0.0004447401041831,LOW,Log incident only
7.0,266.44140625,11.224500001844715,0.0040660099696217,LOW,Log incident only
7.1,266.4453125,21.706799998355564,0.0529090026292539,LOW,Log incident only
7.0,266.44140625,11.244900000747291,0.0006563859769639,LOW,Log incident only
0.0,266.44140625,11.09340000039083,0.0007705395746144,LOW,Log incident only
7.1,266.4453125,10.982699997839518,0.0011968227603747,LOW,Log incident only
7.0,266.44140625,11.726199998520316,0.0529110641781641,LOW,Log incident only
6.9,266.4453125,10.93870000113384,0.0004850502179858,LOW,Log incident only
7.0,266.4453125,9.954500001185806,0.0003921308762707,LOW,Log incident only
7.1,266.44140625,11.10310000149184,0.0006664018502942,LOW,Log incident only
6.9,266.44140625,9.52569999935804,0.0033898958627253,LOW,Log incident only
0.0,266.44140625,11.397099999157945,0.0337853867461054,LOW,Log incident only
7.0,266.44140625,9.105400000407826,0.0005793451180778,LOW,Log incident only
0.0,266.44140625,11.688800001138588,0.0351574806737926,LOW,Log incident only
0.0,266.44140625,11.370500000339234,0.0012170970554797,LOW,Log incident only
0.0,266.44921875,21.08520000183489,0.057040486655859,LOW,Log incident only
0.0,266.44921875,12.192400001367789,0.0005654480099016,LOW,Log incident only
0.0,266.453125,29.15370000118856,0.0004697598278889,LOW,Log incident only
0.0,266.4609375,13.185699997848133,0.0017441205855913,LOW,Log incident only
0.0,266.4609375,9.456499999942023,0.0119730267663006,LOW,Log incident only
0.0,266.4609375,15.725799999927403,0.0003909150865633,LOW,Log incident only
0.0,266.4609375,11.834599998110209,0.0470983198835699,LOW,Log incident only
0.0,266.4609375,11.147699999128236,0.002636403067022,LOW,Log incident only
6.9,266.4609375,11.413399999582907,0.0009677933150855,LOW,Log incident only
0.0,266.4609375,11.427200002799507,0.0021965413312566,LOW,Log incident only
0.0,266.46484375,8.758899999520509,0.0005526475184205,LOW,Log incident only
0.0,266.4609375,11.36219999898458,0.0004054474305809,LOW,Log incident only
6.9,266.4609375,28.935199999978067,0.0002656746215037,LOW,Log incident only
6.9,266.4609375,11.181600002601044,0.0038988385188966,LOW,Log incident only
6.9,266.4609375,16.003999997337814,0.0143931139286375,LOW,Log incident only
0.0,266.4609375,12.945899998157984,0.0471313343162153,LOW,Log incident only
0.0,266.4609375,10.900699999183416,0.0007962091049635,LOW,Log incident only
0.0,266.4609375,10.367000002588613,0.0005755652063416,LOW,Log incident only
0.0,266.4609375,12.133399999584071,0.0005544549084052,LOW,Log incident only
0.0,266.4609375,20.84590000231401,0.0021910850147339,LOW,Log incident only
6.8,266.4609375,11.125599998194955,0.0006659190886444,LOW,Log incident only
0.0,266.46484375,11.910799999895971,0.000471331847412,LOW,Log incident only
0.0,266.4609375,8.713999999599764,0.0032208043172422,LOW,Log incident only
0.0,266.4609375,18.80789999995613,0.0046620169936809,LOW,Log incident only
0.0,266.4609375,9.03670000116108,0.0037486064688341,LOW,Log incident only
0.0,266.4609375,11.723600000550505,0.0025686642149919,LOW,Log incident only
0.0,266.4609375,11.512500001117589,0.0033853298002614,LOW,Log incident only
0.0,266.46484375,9.021000001666836,0.0005651017646659,LOW,Log incident only
0.0,266.4609375,10.300699999788776,0.0017515200073502,LOW,Log incident only
0.0,266.4609375,11.681500000122467,0.0009840271677473,LOW,Log incident only
6.8,266.4609375,10.3776999967522,0.0403623111139263,LOW,Log incident only
6.6,266.46484375,11.13690000056522,0.0002656697137233,LOW,Log incident only
0.0,266.4609375,11.426100001699524,0.0003140388078755,LOW,Log incident only
6.8,266.4609375,11.847699999634642,0.0296808535353483,LOW,Log incident only
6.7,266.46484375,10.467299998708768,0.0006871338516297,LOW,Log incident only
0.0,266.4609375,11.036399999284184,0.0002713946932557,LOW,Log incident only
6.9,266.4609375,11.00589999987278,0.0158238226863743,LOW,Log incident only
0.0,266.46484375,10.474799997609807,0.0224947799826388,LOW,Log incident only
0.0,266.4609375,11.817799997515976,0.0013014229229164,LOW,Log incident only
0.0,266.4609375,12.357399999018526,0.0004699137248924,LOW,Log incident only
0.0,266.4609375,11.08390000081272,0.0008505619365059,LOW,Log incident only
6.9,266.4609375,10.5732000010903,0.0020931717685689,LOW,Log incident only
6.9,266.46484375,11.510799999086885,0.047128133421171,LOW,Log incident only
0.0,266.4609375,11.241600001085317,0.0056489211022719,LOW,Log incident only
6.9,266.4609375,11.203400001249976,0.0006802402859837,LOW,Log incident only
0.0,266.4609375,27.802600001450628,0.0397266217535651,LOW,Log incident only
0.0,266.4609375,11.402299998735543,0.001195684085771,LOW,Log incident only
0.0,266.4609375,11.85280000208877,0.0004948919718702,LOW,Log incident only
6.7,266.4609375,11.104100001830377,0.018849562767186,LOW,Log incident only
6.7,266.4609375,10.307700002158526,0.0008252909124295,LOW,Log incident only
0.0,266.4609375,17.987100000027567,0.0005891289982132,LOW,Log incident only
0.0,266.46484375,11.254199998802504,0.0025469970677003,LOW,Log incident only
